DistrictName,GridLat,GridLon,TimeBucket,CaseCount,AvgGravity,DensityScore,IsHotspot
Hassan,14.9,78.25,Morning,1,2.0,1.0,False
Hassan,14.9,76.3,Afternoon,1,2.0,1.0,False
Hassan,14.9,74.2,Morning,1,1.0,1.0,False
Hassan,14.9,74.2,Evening,1,3.0,1.0,False
Hassan,15.55,78.2,Afternoon,1,3.0,1.0,False
Hassan,14.850000000000001,77.95,Morning,1,2.0,1.0,False
Hassan,14.850000000000001,76.0,Night,1,2.0,1.0,False
Hassan,14.850000000000001,75.65,Night,1,1.0,1.0,False
Hassan,14.850000000000001,74.8,Morning,1,2.0,1.0,False
Hassan,14.8,77.75,Morning,1,2.0,1.0,False
Hassan,14.8,77.5,Night,1,2.0,1.0,False
Hassan,14.8,77.4,Night,1,1.0,1.0,False
Hassan,14.8,74.65,Evening,1,1.0,1.0,False
Hassan,14.8,74.15,Morning,1,2.0,1.0,False
Hassan,14.850000000000001,78.25,Night,1,3.0,1.0,False
Hassan,15.5,78.60000000000001,Night,1,3.0,1.0,False
Hassan,15.5,77.65,Night,1,3.0,1.0,False
Hassan,15.5,77.30000000000001,Morning,1,2.0,1.0,False
Hassan,15.5,76.35000000000001,Afternoon,1,2.0,1.0,False
Hassan,15.5,74.5,Afternoon,1,1.0,1.0,False
Hassan,15.450000000000001,77.75,Afternoon,1,3.0,1.0,False
Hassan,15.4,77.85000000000001,Morning,1,2.0,1.0,False
Hassan,15.4,75.35000000000001,Morning,1,3.0,1.0,False
Hassan,15.350000000000001,78.05000000000001,Morning,1,2.0,1.0,False
Hassan,15.05,77.95,Night,1,2.0,1.0,False
Hassan,15.3,75.35000000000001,Morning,1,3.0,1.0,False
Hassan,15.3,74.3,Night,1,2.0,1.0,False
Hassan,15.3,74.05,Night,1,2.0,1.0,False
Hassan,15.25,77.60000000000001,Night,1,2.0,1.0,False
Hassan,15.25,76.05,Morning,1,3.0,1.0,False
Hassan,15.15,77.55000000000001,Afternoon,1,2.0,1.0,False
Hassan,15.15,75.8,Morning,1,2.0,1.0,False
Hassan,15.100000000000001,76.95,Night,1,1.0,1.0,False
Hassan,15.100000000000001,76.4,Morning,1,2.0,1.0,False
Hassan,15.3,78.0,Afternoon,1,1.0,1.0,False
Hassan,17.2,75.25,Evening,1,3.0,1.0,False
Hassan,17.150000000000002,78.55000000000001,Evening,1,2.0,1.0,False
Hassan,17.150000000000002,78.30000000000001,Morning,1,2.0,1.0,False
Hassan,17.150000000000002,76.3,Night,1,3.0,1.0,False
Hassan,17.150000000000002,74.7,Night,1,2.0,1.0,False
Hassan,17.150000000000002,74.3,Evening,1,2.0,1.0,False
Hassan,17.1,76.55,Night,1,3.0,1.0,False
Hassan,17.05,78.0,Night,1,2.0,1.0,False
Hassan,16.2,75.8,Morning,1,2.0,1.0,False
Hassan,17.0,78.60000000000001,Morning,1,2.0,1.0,False
Hassan,17.0,77.35000000000001,Night,1,3.0,1.0,False
Hassan,16.95,76.9,Morning,1,2.0,1.0,False
Hassan,16.900000000000002,78.4,Evening,1,2.0,1.0,False
Hassan,16.900000000000002,75.9,Afternoon,1,3.0,1.0,False
Hassan,16.900000000000002,74.95,Evening,1,3.0,1.0,False
Hassan,16.900000000000002,74.25,Night,1,2.0,1.0,False
Hassan,16.85,78.55000000000001,Evening,1,2.0,1.0,False
Hassan,16.85,77.45,Morning,1,2.0,1.0,False
Hassan,17.05,76.15,Morning,1,3.0,1.0,False
Hassan,17.55,77.55000000000001,Morning,1,2.0,1.0,False
Hassan,17.55,77.10000000000001,Morning,1,2.0,1.0,False
Hassan,17.55,76.55,Morning,1,1.0,1.0,False
Hassan,17.55,74.75,Night,1,3.0,1.0,False
Hassan,17.5,78.4,Night,1,1.0,1.0,False
Hassan,17.5,77.7,Morning,1,3.0,1.0,False
Hassan,17.5,77.45,Morning,1,2.0,1.0,False
Hassan,17.5,77.35000000000001,Morning,1,2.0,1.0,False
Hassan,17.400000000000002,76.95,Night,1,2.0,1.0,False
Hassan,17.2,75.45,Morning,1,2.0,1.0,False
Hassan,17.35,75.7,Night,1,2.0,1.0,False
Hassan,17.35,74.85000000000001,Evening,1,2.0,1.0,False
Hassan,17.3,78.5,Morning,1,1.0,1.0,False
Hassan,17.3,75.8,Night,1,2.0,1.0,False
Hassan,17.3,74.05,Morning,1,3.0,1.0,False
Hassan,17.25,77.25,Night,1,2.0,1.0,False
Hassan,17.2,77.9,Morning,1,3.0,1.0,False
Hassan,17.2,76.95,Night,1,3.0,1.0,False
Hassan,17.2,76.65,Afternoon,1,1.0,1.0,False
Hassan,17.35,76.85000000000001,Evening,1,2.0,1.0,False
Hassan,16.45,77.7,Morning,1,2.0,1.0,False
Hassan,16.45,77.05000000000001,Morning,1,2.0,1.0,False
Hassan,16.45,75.3,Morning,1,2.0,1.0,False
Hassan,16.45,74.60000000000001,Night,1,2.0,1.0,False
Hassan,16.400000000000002,77.60000000000001,Night,1,2.0,1.0,False
Hassan,16.35,76.75,Afternoon,1,3.0,1.0,False
Hassan,16.35,76.45,Evening,1,2.0,1.0,False
Hassan,16.35,75.5,Night,1,2.0,1.0,False
Hassan,16.85,76.45,Morning,1,2.0,1.0,False
Hassan,16.3,75.2,Evening,1,2.0,1.0,False
Hassan,16.25,77.0,Night,1,2.0,1.0,False
Hassan,16.25,76.95,Evening,1,3.0,1.0,False
Hassan,16.25,75.3,Evening,1,3.0,1.0,False
Hassan,16.25,74.8,Evening,1,2.0,1.0,False
Hassan,16.2,78.5,Evening,1,3.0,1.0,False
Hassan,16.2,78.10000000000001,Night,1,2.0,1.0,False
Hassan,16.2,78.05000000000001,Afternoon,1,2.0,1.0,False
Hassan,16.2,77.10000000000001,Afternoon,1,2.0,1.0,False
Hassan,16.35,74.25,Night,1,3.0,1.0,False
Hassan,16.85,74.35000000000001,Night,1,2.0,1.0,False
Hassan,16.8,78.35000000000001,Afternoon,1,2.0,1.0,False
Hassan,16.8,78.15,Evening,1,3.0,1.0,False
Hassan,16.8,74.65,Night,1,2.0,1.0,False
Hassan,16.75,77.9,Morning,1,2.0,1.0,False
Hassan,16.7,78.10000000000001,Afternoon,1,2.0,1.0,False
Hassan,16.7,76.7,Night,1,2.0,1.0,False
Hassan,16.7,76.10000000000001,Afternoon,1,3.0,1.0,False
Hassan,16.7,74.55,Night,1,2.0,1.0,False
Hassan,16.5,75.9,Morning,1,2.0,1.0,False
Hassan,16.6,76.4,Night,1,1.0,1.0,False
Hassan,16.6,74.85000000000001,Night,1,3.0,1.0,False
Hassan,16.6,74.15,Afternoon,1,2.0,1.0,False
Hassan,16.55,78.30000000000001,Morning,1,3.0,1.0,False
Hassan,16.55,77.80000000000001,Morning,1,2.0,1.0,False
Hassan,16.55,76.65,Afternoon,1,2.0,1.0,False
Hassan,16.55,75.85000000000001,Evening,1,3.0,1.0,False
Hassan,16.55,74.25,Morning,1,2.0,1.0,False
Hassan,16.5,77.35000000000001,Night,1,2.0,1.0,False
Hassan,16.650000000000002,76.4,Night,1,3.0,1.0,False
Tumkur,16.650000000000002,77.2,Night,1,2.0,1.0,False
Tumkur,16.650000000000002,74.95,Morning,1,1.0,1.0,False
Tumkur,16.650000000000002,74.15,Afternoon,1,2.0,1.0,False
Tumkur,16.55,76.60000000000001,Night,1,3.0,1.0,False
Tumkur,16.55,76.15,Afternoon,1,3.0,1.0,False
Tumkur,16.5,76.55,Evening,1,2.0,1.0,False
Tumkur,16.5,75.15,Night,1,2.0,1.0,False
Tumkur,16.5,74.75,Night,1,1.0,1.0,False
Gulbarga,15.200000000000001,78.30000000000001,Morning,1,2.0,1.0,False
Tumkur,16.45,74.7,Morning,1,2.0,1.0,False
Tumkur,16.45,74.45,Night,1,2.0,1.0,False
Tumkur,16.400000000000002,77.95,Evening,1,2.0,1.0,False
Tumkur,16.400000000000002,76.85000000000001,Morning,1,2.0,1.0,False
Tumkur,16.400000000000002,75.35000000000001,Morning,1,2.0,1.0,False
Tumkur,16.400000000000002,74.85000000000001,Night,1,2.0,1.0,False
Tumkur,16.35,78.30000000000001,Night,1,3.0,1.0,False
Tumkur,16.35,77.2,Evening,1,2.0,1.0,False
Tumkur,16.35,75.4,Night,1,2.0,1.0,False
Tumkur,16.45,78.15,Evening,1,2.0,1.0,False
Tumkur,17.1,76.75,Evening,1,2.0,1.0,False
Tumkur,17.05,77.25,Evening,1,1.0,1.0,False
Tumkur,17.05,76.05,Night,1,2.0,1.0,False
Tumkur,17.05,75.95,Morning,1,3.0,1.0,False
Tumkur,17.05,75.55,Morning,1,2.0,1.0,False
Tumkur,17.0,77.0,Evening,1,2.0,1.0,False
Tumkur,17.0,76.95,Night,1,2.0,1.0,False
Tumkur,17.0,76.5,Afternoon,1,3.0,1.0,False
Tumkur,16.75,77.5,Evening,1,2.0,1.0,False
Tumkur,17.0,74.9,Night,1,2.0,1.0,False
Tumkur,16.95,75.0,Night,1,2.0,1.0,False
Tumkur,16.900000000000002,76.3,Evening,1,2.0,1.0,False
Tumkur,16.900000000000002,75.45,Afternoon,1,2.0,1.0,False
Tumkur,16.900000000000002,75.35000000000001,Evening,1,3.0,1.0,False
Tumkur,16.85,77.45,Evening,1,1.0,1.0,False
Tumkur,16.85,76.10000000000001,Night,1,3.0,1.0,False
Tumkur,16.85,75.5,Night,1,2.0,1.0,False
Tumkur,16.8,77.2,Evening,1,3.0,1.0,False
Tumkur,17.0,75.75,Afternoon,1,1.0,1.0,False
Tumkur,15.850000000000001,74.65,Afternoon,1,2.0,1.0,False
Tumkur,15.8,77.85000000000001,Night,1,3.0,1.0,False
Tumkur,15.75,78.35000000000001,Afternoon,1,3.0,1.0,False
Tumkur,15.75,75.05,Evening,1,3.0,1.0,False
Tumkur,15.700000000000001,77.80000000000001,Afternoon,1,2.0,1.0,False
Tumkur,15.700000000000001,76.85000000000001,Afternoon,1,2.0,1.0,False
Tumkur,15.600000000000001,75.35000000000001,Morning,1,2.0,1.0,False
Tumkur,15.600000000000001,74.7,Morning,1,2.0,1.0,False
Tumkur,16.3,78.05000000000001,Evening,1,3.0,1.0,False
Tumkur,15.5,74.45,Afternoon,1,2.0,1.0,False
Tumkur,15.450000000000001,74.5,Morning,1,3.0,1.0,False
Tumkur,15.4,76.4,Morning,1,2.0,1.0,False
Tumkur,15.4,75.35000000000001,Evening,1,2.0,1.0,False
Tumkur,15.4,75.15,Morning,1,3.0,1.0,False
Tumkur,15.350000000000001,77.55000000000001,Morning,1,1.0,1.0,False
Tumkur,15.3,77.7,Afternoon,1,3.0,1.0,False
Tumkur,15.3,74.25,Morning,1,3.0,1.0,False
Tumkur,15.25,76.55,Morning,1,2.0,1.0,False
Tumkur,15.55,78.35000000000001,Night,1,3.0,1.0,False
Tumkur,16.3,76.9,Evening,1,2.0,1.0,False
Tumkur,16.3,76.5,Night,1,3.0,1.0,False
Tumkur,16.25,74.2,Afternoon,1,1.0,1.0,False
Tumkur,16.25,74.15,Evening,1,3.0,1.0,False
Tumkur,16.2,75.2,Afternoon,1,2.0,1.0,False
Tumkur,16.2,74.45,Night,1,1.0,1.0,False
Tumkur,16.2,74.35000000000001,Afternoon,1,3.0,1.0,False
Tumkur,16.2,74.25,Night,1,3.0,1.0,False
Tumkur,16.150000000000002,76.15,Morning,1,2.0,1.0,False
Tumkur,15.950000000000001,74.95,Evening,1,2.0,1.0,False
Tumkur,16.05,77.25,Morning,1,1.0,1.0,False
Tumkur,16.0,77.65,Morning,1,2.0,1.0,False
Tumkur,16.0,75.7,Morning,1,3.0,1.0,False
Tumkur,16.0,75.0,Night,1,2.0,1.0,False
Tumkur,16.0,74.85000000000001,Morning,1,2.0,1.0,False
Tumkur,16.0,74.75,Evening,1,2.0,1.0,False
Tumkur,15.950000000000001,77.60000000000001,Afternoon,1,2.0,1.0,False
Tumkur,15.950000000000001,76.35000000000001,Night,1,2.0,1.0,False
Tumkur,15.950000000000001,75.95,Morning,1,2.0,1.0,False
Tumkur,16.1,74.8,Night,1,3.0,1.0,False
Tumkur,18.3,76.45,Night,1,3.0,1.0,False
Tumkur,18.3,74.55,Evening,1,3.0,1.0,False
Tumkur,18.2,78.55000000000001,Morning,1,2.0,1.0,False
Tumkur,18.2,75.05,Afternoon,1,2.0,1.0,False
Tumkur,18.150000000000002,77.95,Night,1,2.0,1.0,False
Tumkur,18.1,77.9,Afternoon,1,2.0,1.0,False
Tumkur,18.1,77.85000000000001,Morning,1,2.0,1.0,False
Tumkur,18.05,75.60000000000001,Morning,1,2.0,1.0,False
Tumkur,17.1,76.80000000000001,Afternoon,1,2.0,1.0,False
Tumkur,18.05,75.35000000000001,Night,1,2.0,1.0,False
Tumkur,18.05,74.15,Afternoon,1,1.0,1.0,False
Tumkur,18.0,78.25,Afternoon,1,2.0,1.0,False
Tumkur,18.0,76.25,Afternoon,1,1.0,1.0,False
Tumkur,17.95,77.9,Afternoon,1,2.0,1.0,False
Tumkur,17.95,74.2,Morning,1,1.0,1.0,False
Tumkur,17.900000000000002,77.75,Afternoon,1,2.0,1.0,False
Tumkur,17.900000000000002,75.55,Afternoon,1,2.0,1.0,False
Tumkur,17.900000000000002,74.35000000000001,Evening,1,2.0,1.0,False
Tumkur,18.05,75.55,Morning,1,1.0,1.0,False
Udupi,11.950000000000001,76.5,Afternoon,1,1.0,1.0,False
Udupi,11.950000000000001,76.45,Morning,1,3.0,1.0,False
Udupi,11.950000000000001,76.3,Afternoon,1,2.0,1.0,False
Udupi,11.9,77.30000000000001,Evening,1,3.0,1.0,False
Udupi,11.9,77.2,Night,1,1.0,1.0,False
Udupi,11.9,75.8,Morning,1,2.0,1.0,False
Udupi,11.9,75.7,Afternoon,1,3.0,1.0,False
Udupi,11.850000000000001,74.05,Evening,1,2.0,1.0,False
Udupi,11.75,77.95,Afternoon,1,2.0,1.0,False
Tumkur,18.35,75.10000000000001,Morning,1,3.0,1.0,False
Udupi,11.75,77.4,Night,1,2.0,1.0,False
Udupi,11.75,77.35000000000001,Night,1,2.0,1.0,False
Udupi,11.75,75.05,Night,1,3.0,1.0,False
Udupi,11.700000000000001,76.95,Night,1,2.0,1.0,False
Udupi,11.700000000000001,75.2,Night,1,2.0,1.0,False
Udupi,11.65,75.10000000000001,Afternoon,1,2.0,1.0,False
Udupi,11.65,74.3,Morning,1,2.0,1.0,False
Tumkur,18.400000000000002,75.35000000000001,Night,1,3.0,1.0,False
Tumkur,18.35,76.65,Morning,1,1.0,1.0,False
Udupi,11.75,77.85000000000001,Morning,1,2.0,1.0,False
Tumkur,17.45,78.05000000000001,Evening,1,2.0,1.0,False
Tumkur,17.45,76.2,Afternoon,1,3.0,1.0,False
Tumkur,17.400000000000002,75.7,Morning,1,2.0,1.0,False
Tumkur,17.35,74.45,Night,1,2.0,1.0,False
Tumkur,17.35,74.3,Afternoon,1,2.0,1.0,False
Tumkur,17.25,78.05000000000001,Evening,1,1.0,1.0,False
Tumkur,17.25,76.4,Morning,1,3.0,1.0,False
Tumkur,17.25,75.3,Night,1,2.0,1.0,False
Tumkur,17.85,78.35000000000001,Night,1,3.0,1.0,False
Tumkur,17.2,78.30000000000001,Afternoon,1,2.0,1.0,False
Tumkur,17.2,77.10000000000001,Night,1,2.0,1.0,False
Tumkur,17.2,76.60000000000001,Night,1,2.0,1.0,False
Tumkur,17.2,76.25,Morning,1,2.0,1.0,False
Tumkur,17.150000000000002,77.85000000000001,Night,1,3.0,1.0,False
Tumkur,17.150000000000002,76.25,Evening,1,3.0,1.0,False
Tumkur,17.1,78.30000000000001,Afternoon,1,2.0,1.0,False
Tumkur,17.1,77.30000000000001,Afternoon,1,2.0,1.0,False
Tumkur,17.1,77.25,Afternoon,1,3.0,1.0,False
Tumkur,17.25,74.10000000000001,Night,1,2.0,1.0,False
Tumkur,17.85,78.15,Night,1,1.0,1.0,False
Tumkur,17.85,78.15,Evening,1,2.0,1.0,False
Tumkur,17.85,74.4,Morning,1,2.0,1.0,False
Tumkur,17.8,77.25,Morning,1,3.0,1.0,False
Tumkur,17.8,75.4,Afternoon,1,2.0,1.0,False
Tumkur,17.8,75.25,Night,1,3.0,1.0,False
Tumkur,17.75,74.4,Morning,1,2.0,1.0,False
Tumkur,17.75,74.10000000000001,Night,1,2.0,1.0,False
Tumkur,17.7,77.5,Night,1,2.0,1.0,False
Tumkur,17.5,78.25,Night,1,2.0,1.0,False
Tumkur,17.650000000000002,74.65,Evening,1,2.0,1.0,False
Tumkur,17.650000000000002,74.4,Morning,1,2.0,1.0,False
Tumkur,17.650000000000002,74.3,Afternoon,1,2.0,1.0,False
Tumkur,17.6,78.30000000000001,Evening,1,2.0,1.0,False
Tumkur,17.55,76.75,Afternoon,1,2.0,1.0,False
Tumkur,17.55,76.35000000000001,Morning,1,3.0,1.0,False
Tumkur,17.55,74.85000000000001,Night,1,3.0,1.0,False
Tumkur,17.55,74.65,Afternoon,1,3.0,1.0,False
Tumkur,17.55,74.45,Night,1,3.0,1.0,False
Tumkur,17.650000000000002,76.75,Night,1,1.0,1.0,False
Tumkur,13.15,77.2,Evening,1,3.0,1.0,False
Tumkur,13.15,75.7,Morning,1,3.0,1.0,False
Tumkur,13.100000000000001,74.15,Night,1,2.0,1.0,False
Tumkur,13.05,78.10000000000001,Evening,1,1.0,1.0,False
Tumkur,13.05,75.15,Night,1,2.0,1.0,False
Tumkur,13.05,74.9,Night,1,2.0,1.0,False
Tumkur,13.05,74.8,Night,1,3.0,1.0,False
Tumkur,13.0,77.9,Afternoon,1,2.0,1.0,False
Tumkur,15.200000000000001,78.35000000000001,Morning,1,3.0,1.0,False
Tumkur,13.0,75.35000000000001,Afternoon,1,3.0,1.0,False
Tumkur,13.0,75.2,Afternoon,1,1.0,1.0,False
Tumkur,12.950000000000001,76.15,Morning,1,2.0,1.0,False
Tumkur,12.950000000000001,74.75,Evening,1,3.0,1.0,False
Tumkur,12.9,77.75,Afternoon,1,2.0,1.0,False
Tumkur,12.9,74.2,Night,1,1.0,1.0,False
Tumkur,12.8,78.2,Night,1,3.0,1.0,False
Tumkur,12.8,74.45,Evening,1,2.0,1.0,False
Tumkur,12.75,77.4,Night,1,3.0,1.0,False
Tumkur,13.0,76.05,Morning,1,3.0,1.0,False
Tumkur,13.450000000000001,75.9,Night,1,2.0,1.0,False
Tumkur,13.450000000000001,75.55,Night,1,2.0,1.0,False
Tumkur,13.450000000000001,75.3,Morning,1,3.0,1.0,False
Tumkur,13.450000000000001,75.25,Night,1,3.0,1.0,False
Tumkur,13.4,76.45,Evening,1,1.0,1.0,False
Tumkur,13.4,74.60000000000001,Evening,1,2.0,1.0,False
Tumkur,13.4,74.25,Evening,1,2.0,1.0,False
Tumkur,13.350000000000001,75.25,Afternoon,1,2.0,1.0,False
Tumkur,13.200000000000001,74.65,Night,1,2.0,1.0,False
Tumkur,13.3,76.2,Night,1,1.0,1.0,False
Tumkur,13.3,75.55,Afternoon,1,2.0,1.0,False
Tumkur,13.3,74.9,Morning,1,2.0,1.0,False
Tumkur,13.25,77.30000000000001,Morning,1,2.0,1.0,False
Tumkur,13.25,76.85000000000001,Evening,1,1.0,1.0,False
Tumkur,13.200000000000001,76.25,Morning,1,2.0,1.0,False
Tumkur,13.200000000000001,76.05,Night,1,3.0,1.0,False
Tumkur,13.200000000000001,76.05,Afternoon,1,3.0,1.0,False
Tumkur,13.200000000000001,75.2,Night,1,1.0,1.0,False
Tumkur,13.3,76.80000000000001,Night,1,3.0,1.0,False
Tumkur,12.5,74.15,Morning,1,1.0,1.0,False
Tumkur,12.450000000000001,77.95,Night,1,1.0,1.0,False
Tumkur,12.450000000000001,75.45,Evening,1,2.0,1.0,False
Tumkur,12.4,77.95,Morning,1,2.0,1.0,False
Tumkur,12.4,74.85000000000001,Night,1,2.0,1.0,False
Tumkur,12.4,74.25,Night,1,3.0,1.0,False
Tumkur,12.4,74.10000000000001,Night,1,2.0,1.0,False
Tumkur,12.4,74.05,Morning,1,2.0,1.0,False
Tumkur,12.75,76.95,Evening,1,2.0,1.0,False
Tumkur,12.350000000000001,76.0,Evening,1,2.0,1.0,False
Tumkur,12.350000000000001,74.65,Morning,1,2.0,1.0,False
Tumkur,12.3,77.60000000000001,Night,1,3.0,1.0,False
Tumkur,12.3,74.15,Night,1,2.0,1.0,False
Tumkur,12.25,76.05,Morning,1,3.0,1.0,False
Tumkur,12.25,75.7,Night,1,3.0,1.0,False
Tumkur,12.200000000000001,74.25,Morning,1,2.0,1.0,False
Tumkur,12.15,77.60000000000001,Night,1,2.0,1.0,False
Tumkur,12.15,76.4,Afternoon,1,2.0,1.0,False
Tumkur,12.350000000000001,77.60000000000001,Afternoon,1,1.0,1.0,False
Tumkur,12.75,76.9,Evening,1,2.0,1.0,False
Tumkur,12.75,75.75,Evening,1,2.0,1.0,False
Tumkur,12.700000000000001,77.85000000000001,Morning,1,2.0,1.0,False
Tumkur,12.700000000000001,77.80000000000001,Morning,1,2.0,1.0,False
Tumkur,12.700000000000001,75.10000000000001,Night,1,2.0,1.0,False
Tumkur,12.65,78.4,Evening,1,2.0,1.0,False
Tumkur,12.600000000000001,77.95,Night,1,3.0,1.0,False
Tumkur,12.600000000000001,77.60000000000001,Night,1,2.0,1.0,False
Tumkur,12.600000000000001,77.35000000000001,Night,1,3.0,1.0,False
Tumkur,12.5,74.25,Afternoon,1,2.0,1.0,False
Tumkur,12.600000000000001,74.45,Evening,1,3.0,1.0,False
Tumkur,12.55,78.35000000000001,Night,1,1.0,1.0,False
Tumkur,12.55,78.05000000000001,Afternoon,1,2.0,1.0,False
Tumkur,12.55,76.0,Morning,1,1.0,1.0,False
Tumkur,12.55,75.2,Evening,1,1.0,1.0,False
Tumkur,12.5,78.30000000000001,Evening,1,2.0,1.0,False
Tumkur,12.5,77.0,Night,1,2.0,1.0,False
Tumkur,12.5,76.95,Morning,1,2.0,1.0,False
Tumkur,12.5,76.85000000000001,Evening,1,3.0,1.0,False
Tumkur,12.600000000000001,76.65,Morning,1,3.0,1.0,False
Tumkur,14.75,76.10000000000001,Night,1,2.0,1.0,False
Tumkur,14.700000000000001,76.95,Afternoon,1,2.0,1.0,False
Tumkur,14.700000000000001,76.45,Night,1,2.0,1.0,False
Tumkur,14.700000000000001,75.05,Afternoon,1,1.0,1.0,False
Tumkur,14.65,78.4,Night,1,3.0,1.0,False
Tumkur,14.65,78.25,Night,1,2.0,1.0,False
Tumkur,14.65,77.75,Evening,1,2.0,1.0,False
Tumkur,14.65,76.0,Morning,1,1.0,1.0,False
Tumkur,13.450000000000001,77.25,Morning,1,3.0,1.0,False
Tumkur,14.600000000000001,78.2,Morning,1,2.0,1.0,False
Tumkur,14.600000000000001,78.05000000000001,Morning,1,2.0,1.0,False
Tumkur,14.600000000000001,75.2,Night,1,2.0,1.0,False
Tumkur,14.600000000000001,74.3,Morning,1,1.0,1.0,False
Tumkur,14.55,75.10000000000001,Night,1,3.0,1.0,False
Tumkur,14.55,74.75,Afternoon,1,2.0,1.0,False
Tumkur,14.55,74.25,Evening,1,1.0,1.0,False
Tumkur,14.5,78.25,Morning,1,1.0,1.0,False
Tumkur,14.5,77.30000000000001,Night,1,2.0,1.0,False
Tumkur,14.65,75.45,Afternoon,1,1.0,1.0,False
Tumkur,15.200000000000001,76.95,Afternoon,1,2.0,1.0,False
Tumkur,15.200000000000001,75.3,Night,1,3.0,1.0,False
Tumkur,15.15,77.45,Afternoon,1,3.0,1.0,False
Tumkur,15.100000000000001,78.10000000000001,Morning,1,2.0,1.0,False
Tumkur,15.05,77.0,Morning,1,2.0,1.0,False
Tumkur,15.05,75.60000000000001,Morning,1,1.0,1.0,False
Tumkur,15.05,74.9,Morning,1,3.0,1.0,False
Tumkur,15.05,74.85000000000001,Night,1,3.0,1.0,False
Tumkur,15.05,74.35000000000001,Evening,1,2.0,1.0,False
Tumkur,14.75,77.30000000000001,Evening,1,3.0,1.0,False
Tumkur,15.0,76.9,Morning,1,3.0,1.0,False
Tumkur,15.0,75.25,Morning,1,2.0,1.0,False
Tumkur,14.950000000000001,78.25,Morning,1,2.0,1.0,False
Tumkur,14.950000000000001,76.9,Morning,1,3.0,1.0,False
Tumkur,14.950000000000001,76.3,Night,1,2.0,1.0,False
Tumkur,14.9,78.25,Night,1,2.0,1.0,False
Tumkur,14.9,77.5,Morning,1,2.0,1.0,False
Tumkur,14.850000000000001,77.80000000000001,Evening,1,2.0,1.0,False
Tumkur,14.8,76.45,Night,1,2.0,1.0,False
Tumkur,15.0,78.45,Night,1,2.0,1.0,False
Tumkur,14.0,75.0,Morning,1,3.0,1.0,False
Tumkur,13.950000000000001,78.55000000000001,Night,1,1.0,1.0,False
Tumkur,13.950000000000001,74.4,Evening,1,3.0,1.0,False
Tumkur,13.9,77.45,Morning,1,2.0,1.0,False
Tumkur,13.850000000000001,74.15,Morning,1,1.0,1.0,False
Tumkur,13.75,75.8,Night,1,2.0,1.0,False
Tumkur,13.700000000000001,76.25,Afternoon,1,2.0,1.0,False
Tumkur,13.700000000000001,75.35000000000001,Evening,1,2.0,1.0,False
Tumkur,14.5,77.10000000000001,Afternoon,1,3.0,1.0,False
Tumkur,13.600000000000001,75.2,Night,1,1.0,1.0,False
Tumkur,13.600000000000001,75.05,Morning,1,2.0,1.0,False
Tumkur,13.600000000000001,75.05,Evening,1,2.0,1.0,False
Tumkur,13.600000000000001,74.4,Evening,1,3.0,1.0,False
Tumkur,13.600000000000001,74.2,Afternoon,1,2.0,1.0,False
Tumkur,13.55,78.10000000000001,Morning,1,3.0,1.0,False
Tumkur,13.55,76.65,Night,1,3.0,1.0,False
Tumkur,13.55,75.4,Afternoon,1,1.0,1.0,False
Tumkur,13.5,77.30000000000001,Morning,1,2.0,1.0,False
Tumkur,13.65,78.5,Morning,1,2.0,1.0,False
Tumkur,14.5,76.3,Night,1,1.0,1.0,False
Tumkur,14.5,75.15,Evening,1,2.0,1.0,False
Tumkur,14.450000000000001,75.55,Evening,1,2.0,1.0,False
Tumkur,14.450000000000001,75.2,Morning,1,2.0,1.0,False
Tumkur,14.450000000000001,74.35000000000001,Night,1,3.0,1.0,False
Tumkur,14.4,78.0,Afternoon,1,2.0,1.0,False
Tumkur,14.350000000000001,74.2,Night,1,2.0,1.0,False
Tumkur,14.3,78.0,Night,1,3.0,1.0,False
Tumkur,14.3,76.9,Morning,1,2.0,1.0,False
Tumkur,14.0,75.25,Evening,1,2.0,1.0,False
Tumkur,14.25,77.55000000000001,Morning,1,2.0,1.0,False
Tumkur,14.25,74.5,Night,1,2.0,1.0,False
Tumkur,14.200000000000001,75.55,Evening,1,2.0,1.0,False
Tumkur,14.15,78.30000000000001,Night,1,2.0,1.0,False
Tumkur,14.15,75.8,Morning,1,2.0,1.0,False
Tumkur,14.100000000000001,78.60000000000001,Night,1,2.0,1.0,False
Tumkur,14.05,75.8,Evening,1,2.0,1.0,False
Tumkur,14.05,75.10000000000001,Afternoon,1,1.0,1.0,False
Tumkur,14.0,77.0,Afternoon,1,1.0,1.0,False
Tumkur,14.3,76.45,Night,1,2.0,1.0,False
Udupi,16.400000000000002,75.9,Morning,1,3.0,1.0,False
Udupi,16.400000000000002,75.9,Evening,1,2.0,1.0,False
Udupi,16.400000000000002,75.05,Night,1,2.0,1.0,False
Udupi,16.400000000000002,74.95,Night,1,3.0,1.0,False
Udupi,16.35,74.0,Afternoon,1,3.0,1.0,False
Udupi,16.3,74.9,Night,1,2.0,1.0,False
Udupi,16.3,74.8,Night,1,2.0,1.0,False
Udupi,16.3,74.5,Night,1,2.0,1.0,False
Udupi,12.05,75.7,Morning,1,3.0,1.0,False
Udupi,16.25,77.80000000000001,Night,1,2.0,1.0,False
Udupi,16.25,77.5,Night,1,3.0,1.0,False
Udupi,16.25,74.10000000000001,Afternoon,1,3.0,1.0,False
Udupi,16.2,78.4,Night,1,2.0,1.0,False
