DistrictName,GridLat,GridLon,TimeBucket,CaseCount,AvgGravity,DensityScore,IsHotspot
Chitradurga,13.950000000000001,76.55,Morning,2,1.5,2.0,True
Bijapur,17.05,76.15,Night,2,2.5,2.0,True
Bijapur,17.05,75.85000000000001,Night,2,1.5,2.0,True
Bijapur,17.05,75.60000000000001,Evening,2,2.0,2.0,True
Chitradurga,14.15,76.45,Morning,2,2.5,2.0,True
Chitradurga,13.9,76.75,Evening,2,2.5,2.0,True
Chitradurga,13.9,76.55,Morning,2,3.0,2.0,True
Chitradurga,13.9,76.55,Afternoon,2,2.0,2.0,True
Chitradurga,13.9,76.5,Morning,2,2.5,2.0,True
Chitradurga,13.9,76.4,Evening,2,2.0,2.0,True
Chitradurga,13.850000000000001,76.4,Evening,2,2.0,2.0,True
Chitradurga,13.8,76.65,Morning,2,2.0,2.0,True
Udupi,13.65,74.85000000000001,Evening,3,2.6666666666666665,1.5,False
Bangalore Urban,12.850000000000001,77.55000000000001,Afternoon,3,2.6666666666666665,1.5,False
Bangalore Urban,12.850000000000001,77.5,Night,3,2.3333333333333335,1.5,False
Bangalore Urban,12.850000000000001,77.5,Morning,3,2.0,1.5,False
Bangalore Urban,12.8,77.65,Morning,3,2.0,1.5,False
Bangalore Urban,12.8,77.60000000000001,Night,3,2.3333333333333335,1.5,False
Udupi,13.600000000000001,74.8,Afternoon,3,2.0,1.5,False
Udupi,13.600000000000001,74.75,Morning,3,2.3333333333333335,1.5,False
Bangalore Urban,12.9,77.45,Afternoon,3,2.3333333333333335,1.5,False
Bangalore Urban,12.9,77.4,Evening,3,2.6666666666666665,1.5,False
Bangalore Urban,12.850000000000001,77.7,Morning,3,2.3333333333333335,1.5,False
Udupi,13.700000000000001,74.9,Afternoon,3,2.3333333333333335,1.5,False
Bangalore Urban,12.8,77.60000000000001,Morning,3,3.0,1.5,False
Udupi,13.65,74.9,Morning,3,2.0,1.5,False
Bangalore Urban,13.05,77.45,Evening,3,2.3333333333333335,1.5,False
Bangalore Urban,13.05,77.45,Afternoon,3,2.3333333333333335,1.5,False
Bangalore Urban,13.05,77.7,Evening,3,2.0,1.5,False
Bangalore Urban,13.05,77.65,Morning,3,1.6666666666666667,1.5,False
Bangalore Urban,13.05,77.5,Afternoon,3,2.0,1.5,False
Bangalore Urban,13.05,77.45,Night,3,2.0,1.5,False
Bangalore Urban,13.0,77.45,Afternoon,3,1.3333333333333333,1.5,False
Bangalore Urban,13.0,77.65,Morning,3,2.3333333333333335,1.5,False
Bangalore Urban,13.0,77.45,Evening,3,2.3333333333333335,1.5,False
Udupi,13.3,74.75,Night,3,2.3333333333333335,1.5,False
Udupi,13.3,74.75,Afternoon,3,2.3333333333333335,1.5,False
Udupi,13.25,74.85000000000001,Evening,3,3.0,1.5,False
Udupi,13.25,74.8,Night,3,1.6666666666666667,1.5,False
Udupi,13.25,74.8,Afternoon,3,1.3333333333333333,1.5,False
Udupi,13.15,74.8,Night,3,2.0,1.5,False
Udupi,13.15,74.8,Evening,3,2.0,1.5,False
Udupi,13.15,74.75,Morning,3,2.3333333333333335,1.5,False
Udupi,13.100000000000001,74.85000000000001,Morning,3,2.0,1.5,False
Bangalore Urban,12.950000000000001,77.55000000000001,Morning,3,1.3333333333333333,1.5,False
Bangalore Urban,12.950000000000001,77.55000000000001,Evening,3,1.6666666666666667,1.5,False
Udupi,13.55,74.75,Afternoon,3,2.0,1.5,False
Udupi,13.55,74.7,Night,3,2.3333333333333335,1.5,False
Udupi,13.5,74.75,Morning,3,2.3333333333333335,1.5,False
Udupi,13.450000000000001,74.8,Morning,3,2.6666666666666665,1.5,False
Udupi,13.450000000000001,74.75,Morning,3,1.6666666666666667,1.5,False
Udupi,13.450000000000001,74.75,Evening,3,2.3333333333333335,1.5,False
Udupi,13.4,74.75,Night,3,2.3333333333333335,1.5,False
Bangalore Urban,12.9,77.60000000000001,Evening,3,1.3333333333333333,1.5,False
Bangalore Urban,12.8,77.55000000000001,Afternoon,3,2.0,1.5,False
Udupi,13.700000000000001,74.85000000000001,Evening,3,1.6666666666666667,1.5,False
Bangalore Urban,12.8,77.4,Morning,3,2.0,1.5,False
Udupi,13.700000000000001,74.85000000000001,Night,2,3.0,1.0,False
Udupi,13.700000000000001,74.85000000000001,Morning,2,2.0,1.0,False
Udupi,13.65,74.75,Morning,2,2.0,1.0,False
Udupi,13.65,74.7,Evening,2,2.5,1.0,False
Udupi,13.600000000000001,74.85000000000001,Morning,2,2.0,1.0,False
Udupi,13.600000000000001,74.85000000000001,Evening,2,2.5,1.0,False
Udupi,13.600000000000001,74.85000000000001,Afternoon,2,2.0,1.0,False
Udupi,13.600000000000001,74.8,Night,2,3.0,1.0,False
Udupi,13.600000000000001,74.7,Morning,2,2.5,1.0,False
Chitradurga,13.8,76.45,Night,1,1.0,1.0,False
Chitradurga,13.8,76.45,Morning,1,3.0,1.0,False
Chitradurga,13.8,76.4,Evening,1,2.0,1.0,False
Chitradurga,13.8,76.35000000000001,Night,1,3.0,1.0,False
Chitradurga,13.8,76.35000000000001,Morning,1,2.0,1.0,False
Chitradurga,13.8,76.35000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,13.8,76.3,Morning,1,3.0,1.0,False
Chitradurga,13.8,76.25,Night,1,1.0,1.0,False
Chitradurga,13.8,76.25,Evening,1,2.0,1.0,False
Udupi,13.75,74.85000000000001,Night,2,3.0,1.0,False
Udupi,13.75,74.85000000000001,Afternoon,2,2.0,1.0,False
Chitradurga,13.850000000000001,76.55,Morning,1,1.0,1.0,False
Chitradurga,13.850000000000001,76.5,Evening,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.45,Night,1,3.0,1.0,False
Chitradurga,13.850000000000001,76.4,Night,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.4,Morning,1,3.0,1.0,False
Chitradurga,13.850000000000001,76.35000000000001,Night,1,3.0,1.0,False
Chitradurga,13.850000000000001,76.3,Evening,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.25,Morning,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.25,Evening,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.25,Afternoon,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.2,Night,1,1.0,1.0,False
Chitradurga,13.8,76.75,Night,1,1.0,1.0,False
Chitradurga,13.8,76.7,Afternoon,1,3.0,1.0,False
Chitradurga,13.8,76.65,Evening,1,2.0,1.0,False
Chitradurga,13.8,76.60000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,13.8,76.55,Morning,1,2.0,1.0,False
Chitradurga,13.9,76.45,Morning,1,1.0,1.0,False
Chitradurga,13.9,76.3,Morning,1,2.0,1.0,False
Chitradurga,13.9,76.3,Afternoon,1,2.0,1.0,False
Chitradurga,13.9,76.25,Night,1,3.0,1.0,False
Chitradurga,13.9,76.25,Evening,1,2.0,1.0,False
Chitradurga,13.9,76.25,Afternoon,1,1.0,1.0,False
Chitradurga,13.850000000000001,76.80000000000001,Night,1,1.0,1.0,False
Chitradurga,13.850000000000001,76.75,Morning,1,3.0,1.0,False
Chitradurga,13.850000000000001,76.75,Evening,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.75,Afternoon,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.7,Night,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.65,Night,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.65,Evening,1,3.0,1.0,False
Chitradurga,13.850000000000001,76.60000000000001,Night,1,1.0,1.0,False
Chitradurga,13.850000000000001,76.60000000000001,Morning,1,2.0,1.0,False
Chitradurga,13.850000000000001,76.55,Night,1,3.0,1.0,False
Chitradurga,13.950000000000001,76.75,Evening,1,3.0,1.0,False
Chitradurga,13.950000000000001,76.65,Night,1,1.0,1.0,False
Chitradurga,13.950000000000001,76.65,Morning,1,2.0,1.0,False
Chitradurga,13.950000000000001,76.55,Afternoon,1,2.0,1.0,False
Chitradurga,13.950000000000001,76.5,Night,1,3.0,1.0,False
Chitradurga,13.950000000000001,76.45,Night,1,2.0,1.0,False
Chitradurga,13.950000000000001,76.35000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,13.950000000000001,76.3,Evening,1,3.0,1.0,False
Chitradurga,13.950000000000001,76.25,Evening,1,3.0,1.0,False
Chitradurga,13.9,76.75,Morning,1,2.0,1.0,False
Chitradurga,13.9,76.7,Night,1,2.0,1.0,False
Chitradurga,13.9,76.7,Evening,1,2.0,1.0,False
Chitradurga,13.9,76.7,Afternoon,1,2.0,1.0,False
Chitradurga,13.9,76.55,Night,1,3.0,1.0,False
Chitradurga,13.9,76.5,Night,1,2.0,1.0,False
Chitradurga,13.9,76.5,Afternoon,1,2.0,1.0,False
Bijapur,17.1,75.65,Night,1,3.0,1.0,False
Bijapur,17.1,75.65,Evening,1,3.0,1.0,False
Bijapur,17.1,75.60000000000001,Morning,1,2.0,1.0,False
Bijapur,17.1,75.55,Evening,1,2.0,1.0,False
Bijapur,17.05,76.25,Evening,1,2.0,1.0,False
Bijapur,17.05,76.15,Morning,1,2.0,1.0,False
Bijapur,17.05,76.10000000000001,Afternoon,1,3.0,1.0,False
Chitradurga,14.0,76.4,Afternoon,1,1.0,1.0,False
Chitradurga,14.0,76.35000000000001,Evening,1,2.0,1.0,False
Chitradurga,14.0,76.35000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,14.0,76.3,Night,1,2.0,1.0,False
Chitradurga,14.0,76.25,Afternoon,1,3.0,1.0,False
Chitradurga,14.0,76.2,Night,1,2.0,1.0,False
Chitradurga,13.950000000000001,76.80000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,13.950000000000001,76.75,Night,1,3.0,1.0,False
Chitradurga,13.950000000000001,76.75,Morning,1,2.0,1.0,False
Chitradurga,14.05,76.3,Afternoon,1,1.0,1.0,False
Chitradurga,14.0,76.75,Night,1,3.0,1.0,False
Chitradurga,14.0,76.65,Morning,1,2.0,1.0,False
Chitradurga,14.0,76.60000000000001,Morning,1,2.0,1.0,False
Chitradurga,14.0,76.55,Evening,1,2.0,1.0,False
Chitradurga,14.0,76.55,Afternoon,1,2.0,1.0,False
Chitradurga,14.0,76.5,Night,1,3.0,1.0,False
Chitradurga,14.0,76.45,Morning,1,3.0,1.0,False
Chitradurga,14.0,76.45,Afternoon,1,2.0,1.0,False
Chitradurga,14.0,76.4,Night,1,1.0,1.0,False
Chitradurga,13.8,76.2,Night,1,2.0,1.0,False
Bijapur,17.1,76.15,Night,1,2.0,1.0,False
Bijapur,17.1,76.15,Evening,1,2.0,1.0,False
Bijapur,17.1,76.0,Morning,1,1.0,1.0,False
Bijapur,17.1,75.85000000000001,Evening,1,2.0,1.0,False
Bijapur,17.1,75.7,Night,1,2.0,1.0,False
Chitradurga,14.100000000000001,76.45,Morning,1,1.0,1.0,False
Chitradurga,14.100000000000001,76.4,Night,1,1.0,1.0,False
Chitradurga,14.100000000000001,76.35000000000001,Night,1,2.0,1.0,False
Chitradurga,14.100000000000001,76.35000000000001,Morning,1,2.0,1.0,False
Chitradurga,14.100000000000001,76.35000000000001,Evening,1,3.0,1.0,False
Chitradurga,14.100000000000001,76.25,Morning,1,3.0,1.0,False
Chitradurga,14.100000000000001,76.2,Morning,1,3.0,1.0,False
Chitradurga,14.05,76.80000000000001,Morning,1,3.0,1.0,False
Chitradurga,14.05,76.7,Morning,1,1.0,1.0,False
Chitradurga,14.05,76.65,Morning,1,2.0,1.0,False
Chitradurga,14.05,76.60000000000001,Morning,1,2.0,1.0,False
Chitradurga,14.05,76.5,Night,1,3.0,1.0,False
Chitradurga,14.05,76.5,Afternoon,1,1.0,1.0,False
Chitradurga,14.05,76.45,Morning,1,2.0,1.0,False
Chitradurga,14.05,76.4,Evening,1,2.0,1.0,False
Chitradurga,14.05,76.4,Afternoon,1,1.0,1.0,False
Bijapur,17.05,75.65,Night,1,1.0,1.0,False
Bijapur,17.05,75.65,Evening,1,2.0,1.0,False
Bijapur,17.05,75.60000000000001,Morning,1,2.0,1.0,False
Chitradurga,14.15,76.45,Evening,1,2.0,1.0,False
Chitradurga,14.15,76.45,Afternoon,1,1.0,1.0,False
Chitradurga,14.15,76.4,Morning,1,3.0,1.0,False
Chitradurga,14.15,76.4,Afternoon,1,3.0,1.0,False
Chitradurga,14.15,76.35000000000001,Night,1,1.0,1.0,False
Chitradurga,14.15,76.3,Night,1,3.0,1.0,False
Chitradurga,14.15,76.3,Morning,1,2.0,1.0,False
Chitradurga,14.15,76.3,Afternoon,1,3.0,1.0,False
Chitradurga,14.15,76.25,Morning,1,1.0,1.0,False
Chitradurga,14.15,76.2,Evening,1,2.0,1.0,False
Chitradurga,14.100000000000001,76.7,Morning,1,2.0,1.0,False
Chitradurga,14.100000000000001,76.60000000000001,Afternoon,1,1.0,1.0,False
Chitradurga,14.100000000000001,76.55,Night,1,3.0,1.0,False
Chitradurga,14.15,76.7,Night,1,3.0,1.0,False
Chitradurga,14.15,76.55,Night,1,2.0,1.0,False
Chitradurga,14.15,76.55,Morning,1,2.0,1.0,False
Chitradurga,14.15,76.55,Afternoon,1,1.0,1.0,False
Chitradurga,14.15,76.5,Night,1,2.0,1.0,False
Chitradurga,14.15,76.5,Afternoon,1,2.0,1.0,False
Bijapur,17.05,76.05,Evening,1,2.0,1.0,False
Bijapur,17.05,76.05,Afternoon,1,2.0,1.0,False
Bijapur,17.05,76.0,Morning,1,3.0,1.0,False
Bijapur,17.05,76.0,Afternoon,1,2.0,1.0,False
Bijapur,17.05,75.95,Night,1,3.0,1.0,False
Bijapur,17.05,75.95,Morning,1,2.0,1.0,False
Bijapur,17.05,75.85000000000001,Evening,1,3.0,1.0,False
Bijapur,17.05,75.8,Morning,1,3.0,1.0,False
Bijapur,17.05,75.8,Afternoon,1,2.0,1.0,False
Bijapur,17.05,75.75,Night,1,2.0,1.0,False
Chitradurga,14.25,76.4,Afternoon,1,2.0,1.0,False
Chitradurga,14.25,76.35000000000001,Night,1,2.0,1.0,False
Chitradurga,14.25,76.3,Night,1,2.0,1.0,False
Chitradurga,14.25,76.3,Morning,1,2.0,1.0,False
Chitradurga,14.25,76.3,Evening,1,3.0,1.0,False
Chitradurga,14.25,76.2,Night,1,2.0,1.0,False
Chitradurga,14.200000000000001,76.80000000000001,Afternoon,1,3.0,1.0,False
Chitradurga,14.200000000000001,76.65,Evening,1,2.0,1.0,False
Chitradurga,14.200000000000001,76.60000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,14.200000000000001,76.5,Morning,1,2.0,1.0,False
Chitradurga,14.200000000000001,76.5,Afternoon,1,2.0,1.0,False
Chitradurga,14.200000000000001,76.45,Night,1,3.0,1.0,False
Chitradurga,14.200000000000001,76.35000000000001,Afternoon,1,3.0,1.0,False
Chitradurga,14.200000000000001,76.25,Afternoon,1,3.0,1.0,False
Chitradurga,14.200000000000001,76.2,Evening,1,2.0,1.0,False
Chitradurga,14.15,76.75,Morning,1,2.0,1.0,False
Chitradurga,14.3,76.45,Afternoon,1,2.0,1.0,False
Chitradurga,14.3,76.4,Night,1,2.0,1.0,False
Chitradurga,14.3,76.35000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,14.3,76.3,Evening,1,2.0,1.0,False
Chitradurga,14.25,76.75,Afternoon,1,3.0,1.0,False
Chitradurga,14.25,76.7,Night,1,2.0,1.0,False
Chitradurga,14.25,76.7,Morning,1,2.0,1.0,False
Chitradurga,14.25,76.65,Night,1,2.0,1.0,False
Chitradurga,14.25,76.65,Evening,1,3.0,1.0,False
Chitradurga,14.25,76.60000000000001,Evening,1,2.0,1.0,False
Chitradurga,14.25,76.55,Night,1,2.0,1.0,False
Chitradurga,14.25,76.5,Night,1,3.0,1.0,False
Chitradurga,14.25,76.5,Afternoon,1,2.0,1.0,False
Chitradurga,14.25,76.45,Morning,1,2.0,1.0,False
Chitradurga,14.25,76.45,Evening,1,2.0,1.0,False
Chitradurga,14.25,76.4,Night,1,2.0,1.0,False
Chitradurga,14.350000000000001,76.65,Morning,1,2.0,1.0,False
Chitradurga,14.350000000000001,76.55,Night,1,2.0,1.0,False
Chitradurga,14.350000000000001,76.55,Evening,1,2.0,1.0,False
Chitradurga,14.350000000000001,76.5,Afternoon,1,3.0,1.0,False
Chitradurga,14.350000000000001,76.45,Morning,1,3.0,1.0,False
Chitradurga,14.350000000000001,76.35000000000001,Night,1,2.0,1.0,False
Chitradurga,14.350000000000001,76.35000000000001,Evening,1,2.0,1.0,False
Chitradurga,14.350000000000001,76.3,Night,1,3.0,1.0,False
Chitradurga,14.350000000000001,76.25,Evening,1,2.0,1.0,False
Chitradurga,14.350000000000001,76.2,Evening,1,2.0,1.0,False
Chitradurga,14.3,76.80000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,14.3,76.7,Morning,1,1.0,1.0,False
Chitradurga,14.3,76.7,Evening,1,2.0,1.0,False
Chitradurga,14.3,76.55,Evening,1,2.0,1.0,False
Chitradurga,14.3,76.55,Afternoon,1,3.0,1.0,False
Chitradurga,14.3,76.5,Night,1,2.0,1.0,False
Bijapur,17.0,76.15,Afternoon,1,2.0,1.0,False
Bijapur,17.0,76.10000000000001,Night,1,2.0,1.0,False
Bijapur,17.0,76.10000000000001,Morning,1,3.0,1.0,False
Bijapur,17.0,76.10000000000001,Afternoon,1,2.0,1.0,False
Bijapur,17.0,76.05,Night,1,2.0,1.0,False
Bijapur,17.0,76.05,Morning,1,3.0,1.0,False
Bijapur,17.0,76.05,Evening,1,1.0,1.0,False
Chitradurga,14.4,76.3,Night,1,2.0,1.0,False
Chitradurga,14.4,76.3,Evening,1,2.0,1.0,False
Chitradurga,14.4,76.25,Night,1,2.0,1.0,False
Chitradurga,14.4,76.25,Morning,1,3.0,1.0,False
Chitradurga,14.350000000000001,76.80000000000001,Night,1,2.0,1.0,False
Chitradurga,14.350000000000001,76.80000000000001,Morning,1,1.0,1.0,False
Chitradurga,14.350000000000001,76.75,Afternoon,1,2.0,1.0,False
Chitradurga,14.350000000000001,76.7,Morning,1,2.0,1.0,False
Chitradurga,14.350000000000001,76.7,Afternoon,1,2.0,1.0,False
Chitradurga,14.4,76.65,Afternoon,1,2.0,1.0,False
Chitradurga,14.4,76.60000000000001,Evening,1,3.0,1.0,False
Chitradurga,14.4,76.55,Morning,1,1.0,1.0,False
Chitradurga,14.4,76.55,Evening,1,2.0,1.0,False
Chitradurga,14.4,76.5,Morning,1,2.0,1.0,False
Chitradurga,14.4,76.45,Afternoon,1,2.0,1.0,False
Chitradurga,14.4,76.4,Morning,1,1.0,1.0,False
Chitradurga,14.4,76.35000000000001,Morning,1,2.0,1.0,False
Bijapur,17.05,75.55,Evening,1,3.0,1.0,False
Bijapur,17.05,75.5,Evening,1,2.0,1.0,False
Bijapur,17.0,76.3,Evening,1,2.0,1.0,False
Bijapur,17.0,76.25,Afternoon,1,3.0,1.0,False
Bijapur,17.0,76.2,Night,1,2.0,1.0,False
Bijapur,17.0,76.2,Afternoon,1,2.0,1.0,False
Bijapur,17.0,76.15,Night,1,1.0,1.0,False
Bijapur,17.0,76.15,Morning,1,2.0,1.0,False
Chitradurga,14.450000000000001,76.80000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,14.450000000000001,76.7,Morning,1,2.0,1.0,False
Chitradurga,14.450000000000001,76.7,Afternoon,1,1.0,1.0,False
Chitradurga,14.450000000000001,76.65,Evening,1,3.0,1.0,False
Chitradurga,14.450000000000001,76.65,Afternoon,1,3.0,1.0,False
Chitradurga,14.450000000000001,76.55,Night,1,3.0,1.0,False
Chitradurga,14.450000000000001,76.5,Night,1,2.0,1.0,False
Chitradurga,14.450000000000001,76.5,Evening,1,2.0,1.0,False
Chitradurga,14.450000000000001,76.45,Morning,1,2.0,1.0,False
Chitradurga,14.450000000000001,76.45,Evening,1,2.0,1.0,False
Chitradurga,14.450000000000001,76.4,Evening,1,2.0,1.0,False
Chitradurga,14.450000000000001,76.25,Night,1,1.0,1.0,False
Chitradurga,14.450000000000001,76.2,Night,1,1.0,1.0,False
Chitradurga,14.4,76.80000000000001,Night,1,2.0,1.0,False
Chitradurga,14.4,76.75,Night,1,1.0,1.0,False
Chitradurga,14.4,76.75,Morning,1,3.0,1.0,False
Bijapur,17.0,75.7,Evening,1,2.0,1.0,False
Bijapur,17.0,75.65,Night,1,2.0,1.0,False
Bijapur,17.0,75.55,Afternoon,1,3.0,1.0,False
Chitradurga,14.5,76.80000000000001,Night,1,2.0,1.0,False
Chitradurga,14.5,76.80000000000001,Morning,1,1.0,1.0,False
Chitradurga,14.5,76.80000000000001,Afternoon,1,1.0,1.0,False
Chitradurga,14.5,76.75,Night,1,2.0,1.0,False
Chitradurga,14.5,76.7,Night,1,2.0,1.0,False
Chitradurga,14.5,76.7,Evening,1,3.0,1.0,False
Chitradurga,14.5,76.55,Night,1,2.0,1.0,False
Chitradurga,14.5,76.5,Night,1,2.0,1.0,False
Chitradurga,14.5,76.4,Morning,1,1.0,1.0,False
Chitradurga,14.5,76.4,Evening,1,3.0,1.0,False
Chitradurga,14.5,76.4,Afternoon,1,1.0,1.0,False
Chitradurga,14.5,76.35000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,14.5,76.3,Night,1,2.0,1.0,False
Chitradurga,14.55,76.65,Morning,1,2.0,1.0,False
Chitradurga,14.55,76.55,Afternoon,1,2.0,1.0,False
Chitradurga,14.55,76.45,Afternoon,1,3.0,1.0,False
Chitradurga,14.55,76.4,Afternoon,1,3.0,1.0,False
Chitradurga,14.55,76.35000000000001,Night,1,3.0,1.0,False
Chitradurga,14.55,76.35000000000001,Morning,1,2.0,1.0,False
Chitradurga,14.55,76.3,Night,1,2.0,1.0,False
Bijapur,17.0,76.0,Night,1,2.0,1.0,False
Bijapur,17.0,76.0,Morning,1,2.0,1.0,False
Bijapur,17.0,75.95,Morning,1,3.0,1.0,False
Bijapur,17.0,75.95,Evening,1,2.0,1.0,False
Bijapur,17.0,75.9,Morning,1,1.0,1.0,False
Bijapur,17.0,75.9,Evening,1,3.0,1.0,False
Bijapur,17.0,75.85000000000001,Morning,1,3.0,1.0,False
Bijapur,17.0,75.8,Afternoon,1,2.0,1.0,False
Bijapur,17.0,75.7,Night,1,2.0,1.0,False
Dakshina Kannada,12.700000000000001,74.9,Night,1,2.0,1.0,False
Dakshina Kannada,12.700000000000001,74.9,Morning,1,2.0,1.0,False
Dakshina Kannada,12.700000000000001,74.9,Evening,1,1.0,1.0,False
Dakshina Kannada,12.700000000000001,74.85000000000001,Morning,1,1.0,1.0,False
Dakshina Kannada,12.700000000000001,74.8,Morning,1,1.0,1.0,False
Dakshina Kannada,12.700000000000001,74.8,Afternoon,1,1.0,1.0,False
Chitradurga,14.600000000000001,76.80000000000001,Night,1,2.0,1.0,False
Chitradurga,14.600000000000001,76.80000000000001,Evening,1,1.0,1.0,False
Chitradurga,14.600000000000001,76.60000000000001,Afternoon,1,2.0,1.0,False
Chitradurga,14.600000000000001,76.45,Night,1,3.0,1.0,False
Chitradurga,14.600000000000001,76.35000000000001,Morning,1,3.0,1.0,False
Chitradurga,14.600000000000001,76.35000000000001,Evening,1,2.0,1.0,False
Chitradurga,14.55,76.80000000000001,Night,1,1.0,1.0,False
Chitradurga,14.55,76.80000000000001,Afternoon,1,3.0,1.0,False
Chitradurga,14.55,76.7,Afternoon,1,2.0,1.0,False
Chitradurga,14.55,76.65,Night,1,2.0,1.0,False
Bijapur,16.95,75.9,Morning,1,1.0,1.0,False
Bijapur,16.95,75.9,Afternoon,1,2.0,1.0,False
Bijapur,16.95,75.85000000000001,Afternoon,1,1.0,1.0,False
Bijapur,16.95,75.8,Morning,1,3.0,1.0,False
Dakshina Kannada,12.75,74.95,Afternoon,1,1.0,1.0,False
Dakshina Kannada,12.75,74.9,Morning,1,1.0,1.0,False
Dakshina Kannada,12.75,74.9,Afternoon,1,2.0,1.0,False
Dakshina Kannada,12.75,74.85000000000001,Morning,1,2.0,1.0,False
Dakshina Kannada,12.75,74.85000000000001,Afternoon,1,1.0,1.0,False
Dakshina Kannada,12.75,74.8,Afternoon,1,2.0,1.0,False
Dakshina Kannada,12.700000000000001,75.15,Morning,1,2.0,1.0,False
Dakshina Kannada,12.700000000000001,75.15,Evening,1,1.0,1.0,False
Dakshina Kannada,12.700000000000001,75.05,Night,1,2.0,1.0,False
Dakshina Kannada,12.700000000000001,75.05,Morning,1,2.0,1.0,False
Dakshina Kannada,12.700000000000001,75.05,Afternoon,1,3.0,1.0,False
Dakshina Kannada,12.700000000000001,74.95,Afternoon,1,3.0,1.0,False
Dakshina Kannada,12.8,74.8,Afternoon,1,2.0,1.0,False
Dakshina Kannada,12.75,75.2,Night,1,2.0,1.0,False
Dakshina Kannada,12.75,75.15,Afternoon,1,2.0,1.0,False
Dakshina Kannada,12.75,75.10000000000001,Morning,1,3.0,1.0,False
Dakshina Kannada,12.75,75.05,Morning,1,1.0,1.0,False
Dakshina Kannada,12.75,75.05,Evening,1,2.0,1.0,False
Dakshina Kannada,12.75,75.0,Night,1,2.0,1.0,False
Bijapur,17.0,75.5,Night,1,2.0,1.0,False
Bijapur,16.95,76.3,Morning,1,2.0,1.0,False
Bijapur,16.95,76.25,Night,1,2.0,1.0,False
Bijapur,16.95,76.25,Morning,1,2.0,1.0,False
Bijapur,16.95,76.25,Afternoon,1,2.0,1.0,False
Bijapur,16.95,76.10000000000001,Night,1,1.0,1.0,False
Bijapur,16.95,76.10000000000001,Morning,1,3.0,1.0,False
Bijapur,16.95,75.95,Night,1,2.0,1.0,False
Bijapur,16.95,75.95,Morning,1,3.0,1.0,False
Dakshina Kannada,12.8,75.05,Afternoon,1,1.0,1.0,False
Dakshina Kannada,12.8,75.0,Night,1,2.0,1.0,False
Dakshina Kannada,12.8,75.0,Morning,1,2.0,1.0,False
Dakshina Kannada,12.8,74.95,Morning,1,3.0,1.0,False
Dakshina Kannada,12.8,74.95,Evening,1,3.0,1.0,False
Dakshina Kannada,12.8,74.9,Night,1,2.0,1.0,False
Bijapur,16.95,75.7,Afternoon,1,3.0,1.0,False
Bijapur,16.95,75.65,Night,1,3.0,1.0,False
Bijapur,16.95,75.65,Morning,1,3.0,1.0,False
Bijapur,16.95,75.60000000000001,Morning,1,1.0,1.0,False
Bijapur,16.95,75.60000000000001,Afternoon,1,3.0,1.0,False
Bijapur,16.95,75.5,Morning,1,2.0,1.0,False
Bijapur,16.900000000000002,76.3,Afternoon,1,1.0,1.0,False
Bijapur,16.900000000000002,76.15,Night,1,2.0,1.0,False
Bijapur,16.900000000000002,76.05,Morning,1,2.0,1.0,False
Bijapur,16.900000000000002,76.0,Night,1,2.0,1.0,False
Bijapur,16.900000000000002,75.55,Night,1,2.0,1.0,False
Bijapur,16.900000000000002,75.5,Night,1,2.0,1.0,False
Bijapur,16.85,76.2,Afternoon,1,2.0,1.0,False
Bijapur,16.85,76.15,Night,1,2.0,1.0,False
Bijapur,16.85,76.15,Evening,1,2.0,1.0,False
Bijapur,16.85,76.05,Night,1,2.0,1.0,False
Dakshina Kannada,12.850000000000001,74.95,Night,1,3.0,1.0,False
Dakshina Kannada,12.850000000000001,74.95,Afternoon,1,2.0,1.0,False
Dakshina Kannada,12.850000000000001,74.9,Evening,1,2.0,1.0,False
Dakshina Kannada,12.8,75.2,Afternoon,1,3.0,1.0,False
Dakshina Kannada,12.8,75.15,Night,1,2.0,1.0,False
Dakshina Kannada,12.8,75.15,Morning,1,2.0,1.0,False
Dakshina Kannada,12.8,75.15,Evening,1,3.0,1.0,False
Dakshina Kannada,12.8,75.15,Afternoon,1,3.0,1.0,False
Dakshina Kannada,12.8,75.05,Night,1,3.0,1.0,False
Dakshina Kannada,12.8,75.05,Evening,1,2.0,1.0,False
Bijapur,16.8,76.10000000000001,Evening,1,3.0,1.0,False
